sum.taxonomy	K0526_B2	K0526_C3	K0526_G5	K0527_A1	K0527_B2	K0527_C3	K0527_E4	K0527_K6	K0527_L7	K0527_T9	K0528_A1	K0528_E4	K0528_G5	K0528_K6	K0528_L7	K0528_T9	K0529_A1	K0529_B2	K0529_C3	K0529_G5	K0529_K6	K0529_L7	K0529_M8	K0529_T9	K0530_A1	K0530_B2	K0530_C3	K0530_E4	K0530_K6	K0530_L7	K0530_M8	K0539_L7	K0585_T9	K0593_A1	K0593_C3	K0593_E4	K0593_G5	K0593_L7	K0593_T9	K0594_A1	K0594_E4	K0594_L7	K0594_T9	K0595_A1	K0595_B2	K0595_G5	K0595_L7	K0595_M8	K0595_T9	K0596_B2	K0596_C3	K0596_E4	K0596_G5	K0596_L7	K0596_T9	K0597_E4	K0597_K6	K0597_L7	K0597_M8	K0597_T9	K0599_A1	K0599_E4	K0599_G5	K0599_K6	K0599_L7	K0599_M8	K0599_T9	K0672_A1	K0672_B2	K0672_C3	K0672_G5	K0672_T9	K0673_A1	K0673_G5	K0674_E4	K0674_G5	K0674_M8	K0676_B2	K0676_M8	K0676_T9	K0677_A1	K0677_B2	K0677_E4	K0677_L7	K0678_B2	K0678_E4	K0678_K6	K0678_L7	K0679_B2	K0679_M8	K0701_C3	K0593_K6	K0593_M8	K0595_K6	K0596_K6	K0597_C3	POUR_1	POUR_12	POUR_13	POUR_14	POUR_145	POUR_146	POUR_16	POUR_17	POUR_18	POUR_19	POUR_2	POUR_20	POUR_21	POUR_22	POUR_23	POUR_24	POUR_25	POUR_26	POUR_27	POUR_28	POUR_29	POUR_3	POUR_30	POUR_31	POUR_32	POUR_33	POUR_34	POUR_35	POUR_36	POUR_37	POUR_38	POUR_39	POUR_4	POUR_40	POUR_41	POUR_42	POUR_43	POUR_44	POUR_45	POUR_46	POUR_48	POUR_49	POUR_5	POUR_6	POUR_7	POUR_8	POUR_9
Ascomycota;Sordariomycetes;Trichosphaeriales;Trichosphaeriaceae;Nigrospora;unknown	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	4	50	0	0	11	0	0	11	0	25	0	8	0	0	0	8	0	0	0	0	0	0	9	0	10	5	0	0	0	88	6	0	0	0	11	58	0	57	0	0	69	0	0	0	0	0	0	22	16	0	10	0	17	0	0	19	0	0	0	0	60	0	0	0	0	0	0	23	5	0	15	0	0	0	0	0	7	0	33	0	0	0	0	0	104	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;unknown;Conlariaceae;Conlarium;Conlarium sp. V1-1.2-NN-2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;unknown;Papulosaceae;Wongia;Wongia garrettii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	12	0	26	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	8	0	0	0	0	0	0	2	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;unknown;unknown;Asteroma;Asteroma alneum	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;unknown;unknown;Cordana;Cordana bisbyi	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	10	0	3	0	0	9	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;unknown;unknown;Cordana;Cordana terrestris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;unknown;unknown;Idriella;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;unknown;unknown;Trichocladium;unknown	0	0	0	0	0	9	0	0	0	0	0	8	0	0	21	28	0	0	0	0	0	0	0	0	0	0	37	0	20	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	76	0	0	0	0	0	0	60	158	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	74	110	0	93	55	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;unknown;unknown;unknown;sordariomycete sp. 7415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;unknown;unknown;unknown;Sordariomycetes sp.	0	0	0	0	0	0	0	0	0	0	0	0	34	19	17	25	0	0	0	0	0	0	0	0	0	0	0	0	510	424	64	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	192	0	2	0	7	0	0	0	0	0	107	0	0	0	0	0	46	58	1	0	25	0	0	662	5	41	0	0	0	7	18	0	0	0	0	0	0	0	0	143	0	165	6	0	0	7	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;unknown;unknown;unknown;unknown	7	51	27	2	14	0	11	0	0	0	38	216	11	62	1038	301	1465	56	0	5	31	60	125	92	12	50	132	29	427	46	742	0	176	22	665	75	13	603	0	0	134	12	26	6	224	485	103	967	108	68	4	209	34	34	0	35	162	0	2407	0	248	71	153	8	60	15	232	167	53	16	948	20	1	0	54	4	195	3	27	0	0	101	59	63	31	47	29	0	69	93	127	221	0	14	111	268	22	18	51	0	1	62	212	5	70	31	570	29	29	0	94	179	18	1	0	0	0	60	79	166	0	0	20	83	0	194	66	155	279	85	0	26	57	2	37	14	6	1	44	101	0	83	34
Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;Eutypella;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	11	86	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;Xylariales;Microdochiaceae;Idriella;Idriella lunata	0	0	27	0	0	0	0	0	0	0	8	0	8	5	14	77	14	26	0	0	11	85	0	0	0	15	38	0	100	0	64	0	11	0	17	0	0	11	12	0	54	5	2	0	50	53	7	0	12	0	0	18	0	23	0	0	49	7	14	13	4	0	0	0	27	0	620	8	3	0	189	0	0	0	8	0	4	0	0	0	0	0	0	0	22	0	23	0	22	0	0	0	5	0	0	0	0	0	18	0	0	128	0	0	0	0	0	0	0	0	72	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	111	0	0	71	87	0	0	0	0	0	0	0	118	0	0
Ascomycota;Sordariomycetes;Xylariales;Sporocadaceae;Bartalinia;Bartalinia robillardoides	0	0	6	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	201	0	0	16	963	39	0	4	0	0	0	0	0	0	0	0	3	7	0	0	0	47	0	0	0	15	1	0	0	0	0	62	19	76	0	0	940	40	0	0	0	0	0	0	0	0	14	7	0	0	62	0	0	0	41	0	0	0	0	6	0	4	0	5	0	0	0	0	58	19	0	50	9	19	12949	0	0	0	35	0	774	3	0	0	0	9	722	0	0	0	629	0	344	23	84	0	0	124	0	0	0	7	0	0	0	0	50	0	0	5	0	0	0	27	24	0	0	20	0	0	0	0	0
Ascomycota;Sordariomycetes;Xylariales;Sporocadaceae;Bartalinia;unknown	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	133	0	0	562	0	0	1	1525	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ascomycota;Sordariomycetes;Xylariales;Sporocadaceae;Pestalotiopsis;unknown	0	0	0	0	0	0	0	0	0	0	6	0	0	2	4	18	8	0	0	0	0	0	0	8	0	36	3	0	0	0	11	0	5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	46	0	33	7	0	64	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	5	0	0	0	0	0	8	12	0	0	0	0	0	0	4	0	0	0	99	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	21	0	88	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;Xylariales;Sporocadaceae;unknown;unknown	0	0	0	0	0	0	0	0	0	0	0	9	0	10	0	6	14	7	0	0	7	6	5	35	29	128	0	13	0	0	29	0	42	0	0	0	0	63	19	0	36	84	0	0	20	19	20	0	7	0	0	166	0	129	32	0	219	58	5	0	0	0	9	0	48	0	0	0	13	0	7	37	0	0	0	3	14	0	7	0	0	11	0	5	0	5	0	0	38	0	37	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	35	0	0	0	0	20	18	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;Xylariales;unknown;Libertella;Libertella sp. P1589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	18	0	0	0	0	23	53	11	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	362
Ascomycota;Sordariomycetes;Xylariales;unknown;Phlogicylindrium;Phlogicylindrium eucalyptorum	0	0	0	5	0	0	0	0	0	0	133	0	0	21	40	92	0	3	0	0	16	3	0	8	0	22	46	10	154	14	21	0	0	0	0	3	0	0	0	5	0	8	0	17	0	0	0	0	0	0	0	8	0	7	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	31	0	9	0	0	55	0	0	0	0	0	0	0	0	0	4	0	0	8	4	0	9	5	0	41	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	15	0	0	36	0	88	0
Ascomycota;Sordariomycetes;Xylariales;unknown;unknown;unknown	0	0	0	14	0	0	0	0	0	0	0	0	31	0	25	907	119	0	0	0	0	0	0	0	3	5	1	2	22	7	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5	0	117	677	0	16	0	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1503	4	0	22	0	0	0	0	0	0	0	0	0	0	0	0	19	0
Ascomycota;Sordariomycetes;Xylariales;unknown;Zygosporium;Zygosporium mycophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Ascotricha;Ascotricha pusilla	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Biscogniauxia;Biscogniauxia mediterranea	0	0	10	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	12	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	11	0	0	4	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;unknown;unknown	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	61	0	0	0	0	0	0	72	183	0	57	0	0	226	0	103	0	0	0	0	0	0	0	0	0	0	0	0	96	350	0	289	0	0	0	0	0	0	0	0	0	0	0	0	12
Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;unknown	11	148	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	25	0	59	33	0	0	0	0	0	0	0	0	0	0	18	0	44	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	1	0	0	0	0	0	63	0	0	0	4	0	30	39	0	0	0	0	0	50	0	0	0	0	0	0	144	0	18	53	13	0	0	13	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unknown;unknown;unknown;Acremonium;unknown	0	18	10	0	0	0	0	0	0	0	0	6	12	0	46	89	71	22	0	0	13	16	0	0	18	5	12	0	50	0	116	0	0	0	7	0	0	51	0	0	2	0	0	0	0	41	22	0	4	7	4	0	0	6	0	0	0	0	109	0	5	5	7	0	8	0	51	13	6	0	55	70	0	0	0	0	1	0	0	0	0	0	0	0	9	0	1530	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unknown;unknown;unknown;Coniosporium;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	19	0	0	0	137	0	0	0	0	0	0	5	0	0	0	0	0	1	325	1	0	790	37	88	12	0	319	26	0	0	0	1	300	127	20	2475	0	289	58	0	1	0	27	30	22	0	0	310	86	15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	1579	0	4	400	48	195	2547	28	0	0	24	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	152	0	0	0	25	35	0	0	0	0	0	0	0	0
Ascomycota;unknown;unknown;unknown;Lemonniera;unknown	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unknown;unknown;unknown;Tetracladium;Tetracladium breve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	26	0	0	0	0	0	1	0	0	0	62	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unknown;unknown;unknown;Tetracladium;Tetracladium marchalianum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unknown;unknown;unknown;Tetracladium;unknown	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	30	0	0	0	0	0	0	0	0	0	0	0	1	0	0	33	0	243	18	40	5	0	0	0	0	154	35	0	0	27	0	636	0	21	14	0	0	0	0	0	11	4	0	0	0	32	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	6	0	210	0	0	0	0	48	0	0	0	0	0	0	13	0	0	0	3	0	0	0	0	0	0	0	0	0	0	25	0	10	521	0	0	21	134	0	0	0	0	0	0	0	0	34	0
Ascomycota;unknown;unknown;unknown;unknown;unknown	28	348	4	0	0	5	0	0	0	0	12	10	47	2	787	135	96	38	0	0	89	61	1	27	1	21	98	0	1289	74	385	0	88	24	326	7	23	48	1	0	103	35	0	14	456	355	167	25	104	28	1	6	0	42	5	7	9	17	107	5	151	41	6	65	80	0	151	25	6	0	839	0	0	0	1	0	96	2	0	0	0	37	18	6	18	0	12	0	118	0	59	15	6	5	39	680	0	36	93	17	25	197	80	15	5	15	174	12	15	36	62	102	35	14	6	0	0	47	269	2	11	468	23	16	13	125	17	54	249	1	0	0	18	51	12	24	76	5	0	76	0	0	169
Bacillariophyta;Bacillariophyceae;Cymbellales;Gomphonemataceae;Gomphonema;Gomphonema parvulum	0	0	0	0	0	10	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	1	0	236	0	407	50	114	0	0	0	0	534	0	0	0	0	70	0	459	17	0	0	0	1	337	0	0	0	89	229	252	0	3014	0	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula sp. ETS 07	4	6	10	0	15	7	53	0	132	0	10	0	0	0	0	0	0	19	28	0	0	42	6	50	58	4	7	0	6	0	0	0	11	205	0	505	34	162	0	86	0	8	26	18	0	0	0	103	0	500	24	1	0	9	0	202	0	18	0	52	61	121	324	163	0	95	0	0	15	131	18	39	34	0	14	46	0	0	0	0	8	0	0	0	101	54	0	0	71	74	0	7	0	148	0	277	73	12	408	0	215	0	0	0	0	58	6	0	0	0	20	0	13	85	12	0	0	0	0	0	0	0	8	63	7	0	5	59	5	0	0	576	162	89	0	243	0	0	0	0	0	338	0
Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Conticribra;Conticribra weissflogii	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	4	1	0	0	0	2	1	0	0	0	4	0	0	0	0	5	0	0	0	0	9	0	0	0	0	0	0	70	0	0	0	26	0	0	0	9	9	14	13	93	0	0	0	0	4	26	0	0	0	0	0	18	0	29	1	55	9	0	0	0	0	0	10	4	0	0	0	0	0	0	0	0	14	0
Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Coprinus;Coprinus cordisporus	0	0	62	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Conocybe;Conocybe siliginea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Hebeloma;Hebeloma hygrophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe siciliana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
