sum.taxonomy	K0526_B2	K0526_C3	K0526_G5	K0527_A1	K0527_B2	K0527_C3	K0527_E4	K0527_K6	K0527_L7	K0527_T9	K0528_A1	K0528_E4	K0528_G5	K0528_K6	K0528_T9	K0529_A1	K0529_B2	K0529_C3	K0529_G5	K0529_K6	K0529_L7	K0529_M8	K0529_T9	K0530_A1	K0530_B2	K0530_C3	K0530_E4	K0530_K6	K0530_L7	K0530_M8	K0539_L7	K0585_T9	K0593_A1	K0593_C3	K0593_E4	K0593_G5	K0593_L7	K0593_T9	K0594_A1	K0594_E4	K0594_L7	K0594_T9	K0595_A1	K0595_B2	K0595_G5	K0595_L7	K0595_M8	K0595_T9	K0596_B2	K0596_C3	K0596_E4	K0596_G5	K0596_L7	K0596_T9	K0597_E4	K0597_K6	K0597_L7	K0597_M8	K0597_T9	K0599_A1	K0599_E4	K0599_G5	K0599_K6	K0599_L7	K0599_M8	K0599_T9	K0672_A1	K0672_B2	K0672_C3	K0672_G5	K0672_T9	K0673_A1	K0673_G5	K0674_E4	K0674_G5	K0674_M8	K0676_B2	K0676_M8	K0676_T9	K0677_A1	K0677_B2	K0677_E4	K0677_L7	K0678_B2	K0678_E4	K0678_K6	K0678_L7	K0679_B2	K0679_M8	K0701_C3	K0593_K6	K0593_M8	K0595_K6	K0596_K6	K0597_C3	POUR_1	POUR_12	POUR_13	POUR_14	POUR_145	POUR_146	POUR_16	POUR_17	POUR_18	POUR_19	POUR_2	POUR_20	POUR_21	POUR_22	POUR_23	POUR_24	POUR_25	POUR_26	POUR_27	POUR_28	POUR_29	POUR_3	POUR_30	POUR_31	POUR_32	POUR_33	POUR_34	POUR_35	POUR_36	POUR_37	POUR_38	POUR_39	POUR_4	POUR_40	POUR_41	POUR_42	POUR_43	POUR_44	POUR_45	POUR_46	POUR_48	POUR_49	POUR_5	POUR_6	POUR_7	POUR_8	POUR_9
Cercozoa;unknown;Euglyphida;Euglyphidae;Euglypha;Euglypha cf. ciliata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Euglyphida;Euglyphidae;Euglypha;Euglypha tuberculata	15	17	0	0	0	0	0	0	4	0	0	0	0	0	0	0	6	31	0	0	0	0	32	0	0	0	0	0	0	0	19	39	10	29	4	5	0	0	0	0	0	9	0	0	0	17	0	0	6	0	0	0	0	0	4	0	0	0	10	6	16	0	0	0	0	0	0	26	17	0	0	0	0	12	0	0	0	0	10	5	0	0	0	0	10	0	0	13	47	0	0	0	11	0	0	0	0	0	0	6	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
Cercozoa;unknown;Euglyphida;Euglyphidae;Euglypha;unknown	0	0	0	0	0	0	0	0	0	0	0	27	34	0	34	15	0	0	0	0	0	0	3	0	0	16	0	23	0	18	0	66	4	203	3	0	72	0	0	39	0	0	0	87	43	228	0	14	0	0	0	0	0	0	4	0	0	5	0	0	21	0	0	59	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Euglyphida;Euglyphidae;Tracheleuglypha;Tracheleuglypha dentata	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	12	11	14	6	0	0	0	0	0	0	0	0	4	0	0	0	2	18	0	0	0	0	0	3	0	0	0	0	3	4	2	0	7	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Euglyphida;Paulinellidae;Paulinella;Paulinella chromatophora	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	16	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Euglyphida;Sphenoderiidae;unknown;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	3	18	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Euglyphida;unknown;unknown;unknown	0	0	0	0	0	0	0	0	0	0	0	0	9	3	29	4	0	0	7	0	0	0	0	4	0	0	0	32	1	1	0	14	0	8	1	0	0	0	0	5	0	0	0	22	19	7	0	5	7	2	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	10	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Glissomonadida;unknown;Proleptomonas;Proleptomonas faecicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	13	25	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Glissomonadida;unknown;unknown;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Glissomonadida;Viridiraptoridae;Allantion;Allantion sp. CCAP 1906/1	0	0	0	0	0	0	0	0	0	0	0	3	3	0	28	0	0	0	0	0	0	0	0	6	1	22	0	29	23	7	0	0	0	0	6	0	0	0	0	0	0	0	0	13	5	0	5	0	0	0	0	0	0	0	5	0	0	0	0	9	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	20	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Glissomonadida;Viridiraptoridae;Bodomorpha;Bodomorpha minima	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	28	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Glissomonadida;Viridiraptoridae;Bodomorpha;Bodomorpha sp. HFCC 92	0	0	0	0	0	0	0	0	0	0	0	10	0	0	34	0	0	0	0	0	0	0	0	0	16	0	11	58	0	37	0	0	0	0	0	0	0	0	0	17	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Glissomonadida;Viridiraptoridae;Bodomorpha;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	3	79	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	82	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Glissomonadida;Viridiraptoridae;unknown;unknown	0	0	0	0	0	0	0	0	0	0	0	1	0	0	61	1	0	0	0	0	0	0	1	0	2	60	2	17	39	0	0	27	0	34	0	0	0	0	0	2	0	0	0	2	70	0	0	0	0	1	0	40	0	0	0	0	0	0	0	0	0	0	0	0	5	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Cercozoa;unknown;Plasmodiophorida;Plasmodiophoridae;Ligniera;Ligniera sp. F69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	19	2	84	0	0	0	12	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Plasmodiophorida;Plasmodiophoridae;Plasmodiophora;Plasmodiophora brassicae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Plasmodiophorida;Plasmodiophoridae;Polymyxa;Polymyxa graminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	12	0	0	0	19	6	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Plasmodiophorida;Plasmodiophoridae;unknown;unknown	0	0	0	0	0	0	0	0	0	0	0	7	0	23	10	0	0	0	0	33	0	0	0	0	0	0	0	37	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Thaumatomonadida;Thaumatomastigidae;Peregrinia;Peregrinia clavideferens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Thaumatomonadida;Thaumatomastigidae;Thaumatomonas;unknown	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	50	0	0	0	0	0	33	0	0	0	225	15	8	0	17	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	15	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Thaumatomonadida;unknown;Esquamula;Esquamula lacrimiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;unknown;unknown;Botuliforma;Botuliforma benthica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	9	6	17	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;unknown;unknown;Gymnophrys;Gymnophrys sp. COHH 17	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;unknown;unknown;Tremula;Tremula longifila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	34	21	12	0	0	0	10	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;unknown;unknown;unknown;unknown	0	0	0	7	0	0	0	0	0	0	2	14	25	5	61	0	0	0	0	0	0	0	11	2	3	357	0	162	103	32	0	0	6	19	0	0	23	0	0	0	0	0	5	50	56	0	4	17	0	6	0	0	0	0	5	0	0	0	0	0	11	12	0	6	0	58	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	208	0	0	6	0	0	0	1	0	22	0	12	30	0	0	0	3	5	0	0	0	0	14	0	10	1	0	0	11	0	3	15	5	3	0	0	0	0	0	32	5	0	0	4	0	8	0	0	0	0	78	0	0	0	0	0	0
Cercozoa;unknown;Vampyrellida;Leptophryidae;Platyreta;Platyreta germanica	0	27	0	0	0	0	0	0	0	0	0	0	11	0	0	10	57	0	42	0	0	0	1	82	0	0	12	13	0	26	14	17	9	34	0	0	0	0	0	0	0	10	0	70	0	56	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	135	0	0	0	0	0	16	0	0	0	0	0	42	0	0	0	0	81	0	0	0	0	0	0	14	0	0	26	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	35	0
Cercozoa;unknown;Vampyrellida;Leptophryidae;unknown;Leptophryidae sp. BAra1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	12	105	93	15	0	0	0	0	0	0	0	0	0	42	0	17	0	13	0	0	0	17	11	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Vampyrellida;Leptophryidae;unknown;unknown	433	119	15	0	27	20	0	0	46	0	30	35	133	15	43	0	422	55	128	35	388	40	192	131	1	703	11	236	255	46	218	170	78	13	173	125	13	18	91	0	0	77	22	14	137	17	47	0	401	46	0	0	9	0	212	0	28	2	69	58	164	1143	88	32	164	0	0	491	176	202	235	195	0	220	103	0	72	0	372	9	0	0	0	92	170	73	0	132	704	0	0	4	21	2	21	66	31	36	4	67	53	0	0	8	68	0	21	63	10	3	13	6	95	110	0	0	75	0	0	0	0	45	38	4	153	0	8	329	5	3	309	0	5	0	19	0	0	0	0	0	168	0
Cercozoa;unknown;Vampyrellida;Leptophryidae;Vernalophrys;Vernalophrys algivore	65	14	4	69	35	31	18	26	27	102	0	4	0	0	0	0	108	20	43	4	26	16	18	143	1	0	8	16	8	0	65	19	184	0	125	20	41	39	10	0	0	30	28	0	5	3	41	0	237	142	12	10	12	0	67	0	32	0	4	16	118	45	51	0	171	4	0	23	64	9	23	59	0	31	17	0	0	0	38	22	0	0	0	18	43	9	0	23	82	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Vampyrellida;unknown;unknown;Penardia sp. NVam1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	3	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Vampyrellida;unknown;unknown;unknown	1	2	0	0	0	0	0	0	0	0	0	35	0	0	0	6	3	0	0	11	0	0	6	0	5	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	58	16	4	0	0	0	2	0	0	0	0	0	0	0	13	0	3	0	0	0	1	3	107	0	6	0	0	0	0	0	0	0	0	0	3	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
Cercozoa;unknown;Vampyrellida;unknown;unknown;Vampyrellida sp. CAraX	0	0	0	0	0	0	0	0	0	0	0	39	14	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	27	0	0	0	0	26	0	0	0	23	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Vampyrellida;unknown;unknown;Vampyrellida sp. En42C	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	22	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercozoa;unknown;Vampyrellida;unknown;unknown;Vampyrellida sp. KibAr	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlorophyta;Chlorodendrophyceae;Chlorodendrales;Chlorodendraceae;Tetraselmis;unknown	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	22	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	50	0	0	0	5	5	3	0	5	0	0	7	5	4	0	0	5	0	10	7	10	0	0	164	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	63	185	256	0	0	0	0	45	0	0	0	0	58	16	0	20	0	82	0	0	0	0	733	0	0	0	9	0	0	0	0	204	132	0	3	34
Chlorophyta;Chlorophyceae;Chaetopeltidales;Chaetopeltidaceae;Floydiella;Floydiella terrestris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlorophyta;Chlorophyceae;Chaetophorales;Aphanochaetaceae;Aphanochaete;Aphanochaete elegans	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	10	0	0	0	0	0	0	2	0	0	0	66	25	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	27	0	0	4	0	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	14	0
Chlorophyta;Chlorophyceae;Chaetophorales;Aphanochaetaceae;Aphanochaete;unknown	0	0	0	10	22	30	517	0	287	7	0	0	0	0	0	0	35	0	0	0	18	0	0	17	0	0	0	0	0	0	1272	0	18	0	19	3	14	371	0	0	0	799	237	0	0	0	0	0	37	24	0	0	0	19	5	0	45	0	0	12	12	0	129	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	114	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlorophyta;Chlorophyceae;Chaetophorales;unknown;unknown;unknown	10	360	14	33	962	609	516	33	1743	70	29	0	0	0	0	0	255	88	153	0	456	511	637	1154	12	0	5	8	0	0	1727	64	154	12	107	0	631	917	0	10	57	654	228	0	0	32	13	9	261	883	14	0	8	17	38	0	52	23	0	29	124	0	102	11	8	0	0	11	2852	16	35	39	0	235	8	0	33	0	13	4	0	0	0	0	1145	4	0	314	352	0	0	0	29	0	65	152	8	22	0	327	92	0	0	0	13	0	0	0	10	10	57	85	140	8	0	0	0	0	0	0	0	17	211	81	0	5	6	0	0	0	10	10	0	0	269	0	0	0	0	0	165	0
